iter	RMSE
3228	31405660.63
3229	31401080.67
3230	31398268.35
3231	31387467.45
3232	31387198.79
3233	31377767.35
3234	31374927.58
3235	31368205.28
3236	31362370.59
3237	31362103.61
3238	31359875.42
3239	31356873.6
3240	31350148.38
3241	31342961.13
3242	31335659.15
3243	31331777.18
3244	31327621.31
3245	31323938.89
3246	31318564.69
3247	31315772.83
3248	31308569.59
3249	31307056.35
3250	31305557.96
3251	31300820.28
3252	31299575.95
3253	31296810.2
3254	31291785.57
3255	31287449.31
3256	31286877.33
3257	31283626.35
3258	31276255
3259	31273863.67
3260	31268852.73
3261	31266351.48
3262	31265094.86
3263	31264669.02
3264	31260353.4
3265	31256832.67
3266	31249580.59
3267	31247207.53
3268	31243939.08
3269	31243788.28
3270	31241346.37
3271	31236283.45
3272	31231246.59
3273	31227722.63
3274	31219994.12
3275	31216097.44
3276	31214403.44
3277	31211661.93
3278	31210337.2
3279	31204727.93
3280	31204309.88
3281	31197226.44
3282	31190103.47
3283	31183217.85
3284	31180883.72
3285	31170340.22
3286	31166266.6
3287	31163569.06
3288	31160840.81
3289	31156342.42
3290	31150025.33
3291	31145104.73
3292	31142827.19
3293	31139141.93
3294	31136481.23
3295	31129523.25
3296	31127173.22
3297	31126724.07
3298	31120221.2
3299	31117480.13
3300	31114068.96
3301	31109886.58
3302	31100725.49
3303	31100575.11
3304	31099930.77
3305	31095098.95
3306	31093668.81
3307	31089600.69
3308	31079917.29
3309	31075003.33
3310	31073556.74
3311	31068536.59
3312	31063473.1
3313	31054486.92
3314	31048682.63
3315	31043436.6
3316	31038718.36
3317	31036440.41
3318	31032309.53
3319	31029690.75
3320	31027105
3321	31021274.37
3322	31011027.72
3323	31007368.74
3324	31006073.24
3325	31000662.83
3326	30996832.19
3327	30990772.2
3328	30981952.68
3329	30978903.05
3330	30975134.51
3331	30969774.78
3332	30965093.17
3333	30962549.84
3334	30959517.91
3335	30956296.11
3336	30952413.41
3337	30949430.99
3338	30943508.82
3339	30939800.22
3340	30935855.3
3341	30933984.96
3342	30929680.3
3343	30924399.73
3344	30918927.83
3345	30916694.53
3346	30911943.33
3347	30911307.26
3348	30905674.69
3349	30903559.68
3350	30901721.17
3351	30901316.98
3352	30899497.88
3353	30897170.79
3354	30894873.15
3355	30887664.7
3356	30882398.81
3357	30879824.88
3358	30875782.07
3359	30875357.22
3360	30871461.11
3361	30868096.72
3362	30863986.54
3363	30858233.19
3364	30856716.91
3365	30851676.19
3366	30844357.23
3367	30842567.61
3368	30839795.32
3369	30838023.65
3370	30837604.95
3371	30836195.23
3372	30834971.79
3373	30833208.39
3374	30829467.04
3375	30827419.95
3376	30824852.54
3377	30820408.97
3378	30817990.39
3379	30815506.28
3380	30812275.1
3381	30805198.81
3382	30799781.93
3383	30791008.33
3384	30789463.44
3385	30784741.44
3386	30780564.03
3387	30777365.42
3388	30776770.68
3389	30775547.7
3390	30773815.2
3391	30768841.13
3392	30764530.2
3393	30757955.58
3394	30756239.29
3395	30751098.9
3396	30746729.89
3397	30745362.91
3398	30740940.91
3399	30736051.16
3400	30729851.98
3401	30720229.44
3402	30717261.73
3403	30713534.45
3404	30710200.07
3405	30705932.5
3406	30696462.9
3407	30689870.19
3408	30688183.63
3409	30682134.61
3410	30681078.45
3411	30675979.87
3412	30669924.47
3413	30665191.77
3414	30660186.08
3415	30653913.86
3416	30648347.58
3417	30641648.27
3418	30639800.98
3419	30635530.68
3420	30630151.39
3421	30627719.83
3422	30619664.21
3423	30617561.48
3424	30616380.44
3425	30611731.12
3426	30610387.03
3427	30609041.18
3428	30602779.13
3429	30597765.64
3430	30596092.91
3431	30591186.55
3432	30587390.31
3433	30580567.58
3434	30575543.05
3435	30573883.96
3436	30572264.62
3437	30568602.17
3438	30565645.45
3439	30564003.48
3440	30562378.07
3441	30556159.49
3442	30553754.7
3443	30546825.93
3444	30540098.17
3445	30536888.57
3446	30531131.31
3447	30526543.67
3448	30521191.39
3449	30517726.98
3450	30510306
3451	30509397.2
3452	30507306.29
3453	30505521.36
3454	30503468.69
3455	30498571.55
3456	30492901.42
3457	30486088.12
3458	30484911.61
3459	30480090.77
3460	30474711.44
3461	30470250.69
3462	30465693.29
3463	30459596.14
3464	30454836.99
3465	30453319.89
3466	30446831.82
3467	30444158
3468	30438578.82
3469	30433225.36
3470	30432333.18
3471	30427957.01
3472	30426603.2
3473	30418392.35
3474	30414882.54
3475	30408318.27
3476	30407668.63
3477	30404056.43
3478	30397734.61
3479	30393690.77
3480	30388667.95
3481	30387514.63
3482	30383653.86
3483	30373885.88
3484	30363868.61
3485	30359723.12
3486	30353867.8
3487	30350268.24
3488	30341260.64
3489	30339683.4
3490	30338004.81
3491	30335714.63
3492	30330291.49
3493	30325696.3
3494	30321243.13
3495	30320750.69
3496	30316881.65
3497	30314505.14
3498	30311533.22
3499	30309330.02
3500	30307739.15
3501	30298699.51
3502	30293965.45
3503	30289493.49
3504	30287421.99
3505	30285867.51
3506	30284863.08
3507	30280434.77
3508	30277284.46
3509	30275018.38
3510	30269358.37
3511	30259820.55
3512	30253343.48
3513	30252707.06
3514	30248465.56
3515	30243006.24
3516	30237831.82
3517	30236191.48
3518	30231173.56
3519	30228168.18
3520	30225989.01
3521	30224855.85
3522	30220842.66
3523	30216383.81
3524	30214868.6
3525	30208511.46
3526	30208051.49
3527	30199200.07
3528	30194910.1
3529	30190227.22
3530	30188930.33
3531	30184899.96
3532	30181655.74
3533	30176427.58
3534	30176189.17
3535	30169778.24
3536	30167585.78
3537	30163176.01
3538	30162529.53
3539	30161247.91
3540	30155440.8
3541	30152018.7
3542	30143579.17
3543	30141384.49
3544	30140761
3545	30132733.6
3546	30131918.96
3547	30129364.83
3548	30125744.25
3549	30121827.08
3550	30120381.16
3551	30112540.53
3552	30110515.43
3553	30106627.91
3554	30103025.03
3555	30097588.02
3556	30093889.58
3557	30091085.53
3558	30088891.59
3559	30084035.93
3560	30081985.31
3561	30079940.54
3562	30074875.5
3563	30070752.74
3564	30064420.31
3565	30059792.11
3566	30051969.6
3567	30045711.08
3568	30041640.84
3569	30035398.5
3570	30033915.66
3571	30025244.62
3572	30020715.96
3573	30015859.61
3574	30015057.13
3575	30008692.98
3576	30006910.85
3577	30005839.65
3578	29998384.69
3579	29992226.98
3580	29989840.69
3581	29985344.71
3582	29982395.53
3583	29977244.34
3584	29971447.4
3585	29965463.08
3586	29964504.35
3587	29959855.56
3588	29959622.43
3589	29953733.26
3590	29953501.19
3591	29948877.22
3592	29945307.08
3593	29942995.28
3594	29938748.43
3595	29937295.38
3596	29932537.15
3597	29930787.41
3598	29925088.36
3599	29921330.04
3600	29916534.75
3601	29912654.94
3602	29909293.66
3603	29904746.11
3604	29898450.82
3605	29893847.78
3606	29890329.28
3607	29886609.95
3608	29886380.24
3609	29885226.59
3610	29884997.97
3611	29879454.67
3612	29872499.16
3613	29865534.13
3614	29864423.68
3615	29862703.81
3616	29861092.8
3617	29856210.08
3618	29851545.24
3619	29845918.19
3620	29845498.41
3621	29841516.82
3622	29837905.46
3623	29836924.08
3624	29832054.26
3625	29827379.86
3626	29823928.86
3627	29820722.2
3628	29814978.36
3629	29813165.31
3630	29811612.31
3631	29809349.48
3632	29803050.87
3633	29799262.66
3634	29796097.13
3635	29792125.34
3636	29787130.03
3637	29782395.37
3638	29775121.84
3639	29771010.42
3640	29770045.15
3641	29761898.68
3642	29755901.09
3643	29752864.96
3644	29751159.82
3645	29746831.25
3646	29745649.18
3647	29740121.24
3648	29739422.9
3649	29733217.27
3650	29732277.95
3651	29727779.6
3652	29725673.63
3653	29724585.79
3654	29715593.5
3655	29711808.05
3656	29707610.17
3657	29705846.87
3658	29703764.26
3659	29696685.53
3660	29690593.57
3661	29689612.22
3662	29685858.72
3663	29680422.76
3664	29671589.32
3665	29670717.88
3666	29667703.19
3667	29664001.61
3668	29662760.89
3669	29656881.19
3670	29656344.3
3671	29654817.54
3672	29651793.77
3673	29647128.81
3674	29640740.61
3675	29637869.44
3676	29634479.3
3677	29629020.9
3678	29623628.85
3679	29619777.94
3680	29616979.38
3681	29616757.41
3682	29611419.9
3683	29610790.87
3684	29607154.25
3685	29603226.74
3686	29597607.9
3687	29593810.08
3688	29587549.49
3689	29585511.56
3690	29582051.91
3691	29580823.63
3692	29576792.8
3693	29576418.97
3694	29571540.19
3695	29570865.51
3696	29569649.01
3697	29563251.8
3698	29557728.81
3699	29557197.04
3700	29556115.27
3701	29552246.27
3702	29546317.91
3703	29545378.13
3704	29542274.46
3705	29540477.65
3706	29538079.9
3707	29534528.86
3708	29526631
3709	29526267.12
3710	29524274.58
3711	29523258.81
3712	29518231.86
3713	29518013.68
3714	29516943.06
3715	29516726.11
3716	29511772.84
3717	29508968.51
3718	29504716.26
3719	29503211.37
3720	29501635.53
3721	29496190.19
3722	29491705.54
3723	29485471.92
3724	29484688.12
3725	29481096.23
3726	29477299.22
3727	29474230.73
3728	29469476.54
3729	29463432.44
3730	29458360.02
3731	29457510.87
3732	29454191.77
3733	29447217.67
3734	29444299.44
3735	29435092.12
3736	29429439.51
3737	29425895.36
3738	29420191.81
3739	29415340.44
3740	29414142.56
3741	29410171.1
3742	29406760.55
3743	29401326.32
3744	29397305.44
3745	29390108.42
3746	29386365.64
3747	29381572.85
3748	29377295.32
3749	29376032.67
3750	29371607.28
3751	29363951.15
3752	29362766.92
3753	29360149.2
3754	29356408.65
3755	29353278.78
3756	29348321.47
3757	29342078.78
3758	29337601.04
3759	29336492.04
3760	29330275.91
3761	29325898.13
3762	29325371.36
3763	29323392.87
3764	29318281.97
3765	29317125.95
3766	29315961.3
3767	29312434.79
3768	29310555.5
3769	29306079.54
3770	29304861.9
3771	29300532.79
3772	29295021.58
3773	29293945.41
3774	29289660.79
3775	29288668.97
3776	29284929.69
3777	29280637.64
3778	29277571.71
3779	29277121.72
3780	29270797.86
3781	29265683.89
3782	29259818.52
3783	29255180.44
3784	29250730.76
3785	29246332.86
3786	29240437
3787	29235232.8
3788	29231772.65
3789	29230337.86
3790	29222547.56
3791	29217440.13
3792	29210495.55
3793	29207485.08
3794	29203772.69
3795	29203193.35
3796	29199779.79
3797	29196566.25
3798	29191846.41
3799	29187184.98
3800	29182265.2
3801	29175743.5
3802	29173431.32
3803	29172921.15
3804	29169643.44
3805	29164331.33
3806	29162444.69
3807	29155902.05
3808	29149710.61
3809	29144879.94
3810	29140145.29
3811	29135158.23
3812	29131322.45
3813	29129285.15
3814	29126197.38
3815	29120302.21
3816	29116562.27
3817	29110824.6
3818	29105780.55
3819	29101485.02
3820	29098950.26
3821	29092712.02
3822	29088580.21
3823	29087117.63
3824	29082259.79
3825	29079320.58
3826	29075157.84
3827	29074096.37
3828	29068988.78
3829	29062825.69
3830	29061098.08
3831	29057107.08
3832	29056605.15
3833	29054380.01
3834	29050192.97
3835	29044121.44
3836	29042719.77
3837	29041636.12
3838	29037479.71
3839	29033628.21
3840	29033129.59
3841	29027753.68
3842	29024557.59
3843	29022776.37
3844	29019201.33
3845	29014888.47
3846	29012224.13
3847	29010489.38
3848	29004290.49
3849	29001748.76
3850	28997039.33
3851	28991014.04
3852	28990571.51
3853	28989581.39
3854	28987964.14
3855	28985461.81
3856	28984431.57
3857	28983289.91
3858	28977238.58
3859	28976191.73
3860	28969817.82
3861	28968641.73
3862	28968465.74
3863	28962719.78
3864	28957696.17
3865	28956222.55
3866	28951291.61
3867	28950174.16
3868	28945542.17
3869	28940156.53
3870	28937381.09
3871	28934050.5
3872	28930149.75
3873	28925602.26
3874	28919944.07
3875	28915740.94
3876	28914307.7
3877	28913311.63
3878	28908805.56
3879	28907642.09
3880	28906224.57
3881	28902774.75
3882	28901748.06
3883	28897530.8
3884	28893382.32
3885	28891246.74
3886	28886385.89
3887	28882236.78
3888	28879688.24
3889	28877677.38
3890	28873071.99
3891	28868798.55
3892	28865312.36
3893	28864069.2
3894	28859583.98
3895	28859132.14
3896	28858232.17
3897	28853246.24
3898	28847160.33
3899	28842317.14
3900	28840439.83
3901	28838557.02
3902	28834835.31
3903	28830915.41
3904	28827792.73
3905	28823172.06
3906	28821837.25
3907	28820825.52
3908	28816179.26
3909	28812071.51
3910	28808336.61
3911	28806271.12
3912	28804416.35
3913	28800531.01
3914	28796722.25
3915	28796219.87
3916	28793350.4
3917	28788278.63
3918	28783107.23
3919	28781338.33
3920	28779718.16
3921	28771269.84
3922	28768461.37
3923	28766861.97
3924	28762035.68
3925	28757806.76
3926	28752128.34
3927	28748924.05
3928	28744081.37
3929	28741875.79
3930	28734689.11
3931	28733259.12
3932	28728499.47
3933	28727741.79
3934	28723106.76
3935	28719838.64
3936	28718453.91
3937	28713601.51
3938	28711931.69
3939	28706712.39
3940	28701660.65
3941	28697702.31
3942	28690279.33
3943	28687791.27
3944	28684616.48
3945	28683536.18
3946	28676491.49
3947	28672587.61
3948	28668927.53
3949	28667352.47
3950	28661830.98
3951	28657263.38
3952	28650337.86
3953	28646328.27
3954	28640129.16
3955	28635666.08
3956	28632016.67
3957	28623748.27
3958	28620400.77
3959	28616778.64
3960	28613804.17
3961	28609154.79
3962	28606020.36
3963	28598513.42
3964	28593229.51
3965	28589117.04
3966	28586916.27
3967	28584524.69
3968	28582894.77
3969	28582124.97
3970	28577483.1
3971	28574506.53
3972	28570227.16
3973	28564672.86
3974	28562971.93
3975	28559019.75
3976	28555846.62
3977	28555383.46
3978	28549978.53
3979	28541940.69
3980	28541548.99
3981	28539454.62
3982	28537933.35
3983	28534790.64
3984	28531112.5
3985	28523958.19
3986	28518870.69
3987	28514121.3
3988	28509633.78
3989	28504762.53
3990	28502005.92
3991	28497883.19
3992	28494679.74
3993	28491198.4
3994	28490764.66
3995	28486347.31
3996	28483223.76
3997	28481668.4
3998	28477647.72
3999	28472983.53
4000	28471874.28
4001	28470704.99
4002	28469014.22
4003	28465948.56
4004	28462192.71
4005	28458095.61
4006	28457128.92
4007	28453744.11
4008	28448737.96
4009	28442465.39
4010	28442125.25
4011	28436912.2
4012	28434249.62
4013	28431157.02
4014	28425163.38
4015	28420704.68
4016	28416767.53
4017	28415001.04
4018	28410543.93
4019	28402863.92
4020	28401284.26
4021	28397219.48
4022	28393142.54
4023	28388253
4024	28384441.67
4025	28379725.83
4026	28374726.06
4027	28368354.98
4028	28366088.11
4029	28359949.32
4030	28359487.9
4031	28353809.86
4032	28350775.3
4033	28349359.11
4034	28343212.03
4035	28337437.78
4036	28333715.92
4037	28329290.15
4038	28325852.19
4039	28324396.3
4040	28323428.5
4041	28322349.74
4042	28321969.63
4043	28318229.74
4044	28315832.72
4045	28312864.43
4046	28305599.1
4047	28302716.02
4048	28296613.09
4049	28292061.8
4050	28289474.1
4051	28285780.02
4052	28282727.66
4053	28281662.93
4054	28275676.39
4055	28272323.53
4056	28270820.31
4057	28269883.96
4058	28267052.04
4059	28264481.45
4060	28260990.4
4061	28259761.12
4062	28253517.38
4063	28251745.76
4064	28248784.06
4065	28243756.07
4066	28239029.67
4067	28233719.56
4068	28231606.16
4069	28229073.42
4070	28225083.34
4071	28224160.34
4072	28219949.38
4073	28215454.73
4074	28212314.46
4075	28210269.68
4076	28207300.17
4077	28204365.09
4078	28202452.34
4079	28198590.62
4080	28194159.07
4081	28190520.16
4082	28185512.43
4083	28181316.05
4084	28177613.17
4085	28173959.47
4086	28171088.27
4087	28167675.88
4088	28165612.23
4089	28164719.82
4090	28157418.16
4091	28155871.77
4092	28152323.1
4093	28149912.34
4094	28148519.15
4095	28145493.66
4096	28141115.93
4097	28138351.42
4098	28136619.41
4099	28136304.27
4100	28133643.15
4101	28131574.45
4102	28127929.99
4103	28126078.07
4104	28121576.18
4105	28118162.44
4106	28113259.17
4107	28106220.44
4108	28105092.75
4109	28100834.48
4110	28095195.16
4111	28094087.36
4112	28090770.72
4113	28090313.04
4114	28085408.8
4115	28078915.03
4116	28073826.88
4117	28072717.09
4118	28071660.25
4119	28069620.57
4120	28068518.33
4121	28061777.08
4122	28060873.73
4123	28059534.1
4124	28057031.83
4125	28055677.13
4126	28053662.42
4127	28052450.38
4128	28050991
4129	28050040.93
4130	28046164.77
4131	28043219.2
4132	28042743.96
4133	28041981.72
4134	28037285.02
4135	28033901.88
4136	28030673.98
4137	28026223.45
4138	28021949.77
4139	28016874.58
4140	28013531.91
4141	28010702.06
4142	28006478.3
4143	28002325.94
4144	27998896
4145	27996915.46
4146	27995004.1
4147	27990147.58
4148	27988489.37
4149	27986747.67
4150	27982532.37
4151	27977038.52
4152	27976136.73
4153	27968823.03
4154	27965617.26
4155	27960184.13
4156	27955751.59
4157	27950954.21
4158	27947789.98
4159	27943130.09
4160	27939814.11
4161	27938141.26
4162	27934334.62
4163	27931154.99
4164	27926794.52
4165	27926699.58
4166	27921914.2
4167	27917950.25
4168	27915203.38
4169	27910660.11
4170	27907539.72
4171	27904466.3
4172	27903487
4173	27899185.82
4174	27894602.72
4175	27893610.29
4176	27888624.94
4177	27881478.08
4178	27876666.54
4179	27872567.38
4180	27869306.61
4181	27859661.46
4182	27859567.52
4183	27857674.8
4184	27850651.4
4185	27845312.12
4186	27841151.53
4187	27838436.97
4188	27837139.3
4189	27836113.21
4190	27832664.79
4191	27828322.25
4192	27825543.48
4193	27822537.05
4194	27818054.42
4195	27815262.71
4196	27809251.77
4197	27805959.59
4198	27803826.78
4199	27800434.45
4200	27796173.82
4201	27790602.35
4202	27786605.64
4203	27782576.68
4204	27780936.99
4205	27773004.4
4206	27765800.28
4207	27762343.8
4208	27761645.56
4209	27756309.51
4210	27755301.5
4211	27750741.34
4212	27749230.45
4213	27744714.34
4214	27737683.8
4215	27733130.1
4216	27725115.5
4217	27721050
4218	27719810.11
4219	27716872.01
4220	27713807.2
4221	27709633.56
4222	27708570.01
4223	27702225.32
4224	27699028.13
4225	27694369.9
4226	27689108.58
4227	27686040.94
4228	27679104.61
4229	27672703.55
4230	27671720.85
4231	27666778.14
4232	27660605.59
4233	27657096.35
4234	27654049.51
4235	27651357.93
4236	27648209.99
4237	27646862.58
4238	27645890.66
4239	27641492.7
4240	27636750.88
4241	27634659.81
4242	27632868.87
4243	27628384.19
4244	27622185.84
4245	27615383.43
4246	27615292.46
4247	27609200.22
4248	27603846.52
4249	27600310.06
4250	27599326.33
4251	27597437.28
4252	27593127.38
4253	27589796.47
4254	27588496.16
4255	27585516.72
4256	27581222.78
4257	27578094.39
4258	27573990.11
4259	27572707.05
4260	27571852.83
4261	27568110.77
4262	27564294.68
4263	27563187.99
4264	27560224.65
4265	27553235.6
4266	27550109.94
4267	27548297.59
4268	27545817.09
4269	27540940.13
4270	27538947
4271	27537781.75
4272	27534664.73
4273	27532872.03
4274	27525811.27
4275	27521875.69
4276	27521327.42
4277	27519436.55
4278	27517193.02
4279	27510793.98
4280	27507905.92
4281	27505199.2
4282	27502587.3
4283	27499717.25
4284	27497155.62
4285	27493709.47
4286	27492975.08
4287	27490411.87
4288	27486338.54
4289	27485487.65
4290	27484204.73
4291	27483112.36
4292	27476669.47
4293	27473975.16
4294	27468468.61
4295	27467383.15
4296	27466239.9
4297	27459905.49
4298	27455476.83
4299	27453645.37
4300	27450381.1
4301	27449430.57
4302	27443853.05
4303	27440562.45
4304	27435571.37
4305	27432539.64
4306	27432166.51
4307	27428372.78
4308	27424901.79
4309	27420579.37
4310	27416834.07
4311	27409994.79
4312	27409712.66
4313	27409427.45
4314	27404717.99
4315	27400450.17
4316	27397821.24
4317	27395856.36
4318	27394913.39
4319	27393725.8
4320	27392662.99
4321	27389124.29
4322	27388265.46
4323	27381769.99
4324	27380713.04
4325	27374900.9
4326	27373849.85
4327	27370606.26
4328	27368679.7
4329	27365082.43
4330	27360509.34
4331	27357306.37
4332	27356471.67
4333	27353458.47
4334	27350895.65
4335	27347022.2
4336	27342693.53
4337	27336916.92
4338	27335507.82
4339	27329300.07
4340	27325024.22
4341	27321220.29
4342	27318240.16
4343	27313589.14
4344	27310925.32
4345	27307171.71
4346	27303657.71
4347	27298805.27
4348	27296869.62
4349	27295712.98
4350	27294738.2
4351	27291683.59
4352	27285969.71
4353	27285415.82
4354	27283851.38
4355	27276287.48
4356	27271914.98
4357	27271341.65
4358	27269983.33
4359	27266613.57
4360	27263719.01
4361	27257023.77
4362	27252679.54
4363	27249027.43
4364	27247457.35
4365	27244504.94
4366	27243305.58
4367	27239498.17
4368	27237501.84
4369	27233934.33
4370	27228177.2
4371	27222031.29
4372	27214818.73
4373	27212641.13
4374	27208530.87
4375	27205299.94
4376	27201242.25
4377	27196541.26
4378	27192627.69
4379	27188343.24
4380	27183757.54
4381	27181491.73
4382	27175045.26
4383	27174024.24
4384	27170126.02
4385	27166591.3
4386	27161570.95
4387	27159461.89
4388	27157051.23
4389	27156164.85
4390	27155274.55
4391	27151884.05
4392	27144763.89
4393	27142880.02
4394	27139922.95
4395	27135472.28
4396	27132196.95
4397	27128231.91
4398	27123972.81
4399	27119714.61
4400	27118109.78
4401	27116223.44
4402	27110783.36
4403	27105208.81
4404	27104086.33
4405	27103271.2
4406	27097716.94
4407	27095852.61
4408	27093084.52
4409	27089500.97
4410	27082984.86
4411	27078530.58
4412	27075248.76
4413	27072347.87
4414	27069595.55
4415	27066476.78
4416	27062003.55
4417	27060843.29
4418	27059841.72
4419	27056585.56
4420	27055710.71
4421	27051560.96
4422	27051169.19
4423	27046871.4
4424	27042843.07
4425	27038006.34
4426	27036896.93
4427	27033278.07
4428	27032993.96
4429	27028893.98
4430	27027064.23
4431	27024196.41
4432	27023205.65
4433	27019500.1
4434	27018637.75
4435	27015715.7
4436	27013148.15
4437	27011061.72
4438	27009648.31
4439	27008235.98
4440	27002293.12
4441	26996680.16
4442	26992903.95
4443	26991625.24
4444	26988642.29
4445	26986829.48
4446	26982510.21
4447	26978489.37
4448	26975667.66
4449	26973877.36
4450	26970098.73
4451	26968952.79
4452	26966427.75
4453	26962147.56
4454	26960922.42
4455	26958282.93
4456	26957181.44
4457	26956856.93
4458	26951901.92
4459	26950102.24
4460	26945730.21
4461	26942221.33
4462	26941603.29
4463	26940169.15
4464	26935807.75
4465	26931804.28
4466	26925371.44
4467	26921458.06
4468	26919729.46
4469	26915391.54
4470	26911425.65
4471	26905377.12
4472	26899687.66
4473	26896196.62
4474	26891749.04
4475	26888942.6
4476	26888094.42
4477	26885263.34
4478	26883788.13
4479	26880993.87
4480	26874592.3
4481	26873764.81
4482	26871663.79
4483	26868332.4
4484	26863907.37
4485	26858718.23
4486	26855096.61
4487	26854301.27
4488	26852124.36
4489	26850117.32
4490	26848771.3
4491	26845997.66
4492	26843170.53
4493	26839209.18
4494	26835904.64
4495	26835122.89
4496	26833231.82
4497	26831744.81
4498	26827122.41
4499	26821744.98
4500	26818277.67
4501	26817162.78
4502	26811877.51
4503	26810474.67
4504	26806552.42
4505	26806481.48
4506	26803600.96
4507	26799380.74
4508	26798187.5
4509	26795056.33
4510	26792316.9
4511	26790562.67
4512	26788399.97
4513	26783106.62
4514	26782015.04
4515	26780553.1
4516	26776431.62
4517	26775001.53
4518	26769016.46
4519	26767568.66
4520	26764776.82
4521	26761025.24
4522	26759347.55
4523	26755114.93
4524	26749640.2
4525	26745925.04
4526	26745055.5
4527	26743329.63
4528	26738245.68
4529	26737434.85
4530	26736471.86
4531	26731456.52
4532	26730501.3
4533	26729643.55
4534	26727746.78
4535	26726097.06
4536	26724464.68
4537	26724022.15
4538	26718992.58
4539	26714051.91
4540	26708290.02
4541	26705751.31
4542	26700384.34
4543	26699606.49
4544	26699410.48
4545	26697799.7
4546	26695172.47
4547	26691371.68
4548	26690613.1
4549	26689020.07
4550	26682971.09
4551	26680199.77
4552	26677438.85
4553	26674711.33
4554	26673880.24
4555	26672154.79
4556	26669260.41
4557	26667763.96
4558	26666620.64
4559	26663137.76
4560	26660528.5
4561	26655363.43
4562	26653213.34
4563	26648701.45
4564	26644967.37
4565	26642412.63
4566	26641245.27
4567	26637363.85
4568	26636259.86
4569	26634736.45
4570	26631950.88
4571	26629891.14
4572	26625562.11
4573	26621727.66
4574	26619016.67
4575	26614176.78
4576	26611424.67
4577	26610137.07
4578	26605845.47
4579	26605162.45
4580	26605059.39
4581	26603977.55
4582	26602653.84
4583	26601927.77
4584	26601047.17
4585	26597207.39
4586	26596335.48
4587	26594760.25
4588	26592089.44
4589	26589161.94
4590	26587664.03
4591	26583841.52
4592	26579788.07
4593	26577123.54
4594	26571875.23
4595	26567107.1
4596	26561446.23
4597	26558050.61
4598	26553342.29
4599	26552337.18
4600	26549219.36
4601	26546210.23
4602	26543962.83
4603	26539063.55
4604	26536871.24
4605	26532937.35
4606	26530087.78
4607	26527624.03
4608	26522661.58
4609	26520571.53
4610	26519209.49
4611	26517448.41
4612	26511263.7
4613	26506630.1
4614	26505109.74
4615	26500127.5
4616	26498658
4617	26496237.04
4618	26493232.94
4619	26489768.12
4620	26485369.09
4621	26482773.77
4622	26481096.28
4623	26472798.27
4624	26469815.34
4625	26468422.53
4626	26464693.4
4627	26460121.66
4628	26457529.14
4629	26453016.62
4630	26450511.78
4631	26447916.57
4632	26446537.16
4633	26442207.11
4634	26437486.06
4635	26433687.86
4636	26430088.72
4637	26426546.01
4638	26425487.89
4639	26420011.74
4640	26419216.7
4641	26418561.43
4642	26415821.92
4643	26414959.82
4644	26413667.5
4645	26408946.42
4646	26405147.62
4647	26402301.42
4648	26401471.1
4649	26401368.01
4650	26400082.37
4651	26398940.31
4652	26397411.99
4653	26392019.56
4654	26390376.18
4655	26386085.88
4656	26386016.25
4657	26380174.69
4658	26377053.66
4659	26376138.52
4660	26371715.64
4661	26371069.7
4662	26367506.78
4663	26366304.79
4664	26365803.95
4665	26365111.66
4666	26363499.94
4667	26359257.15
4668	26355963.6
4669	26352340.12
4670	26351217.49
4671	26347485.79
4672	26345979.86
4673	26345486.01
4674	26340859.2
4675	26336502.12
4676	26333867.11
4677	26329008.54
4678	26323697.31
4679	26322347.57
4680	26319924.7
4681	26318817.55
4682	26316414.86
4683	26313531.83
4684	26312632
4685	26306403.55
4686	26302910.02
4687	26302239.25
4688	26300760.16
4689	26296042.49
4690	26293253.88
4691	26289628.46
4692	26286878.52
4693	26285232.44
4694	26282851.06
4695	26278817.02
4696	26278090.93
4697	26273957.21
4698	26271017.38
4699	26270128.23
4700	26266432.99
4701	26261049.85
4702	26257325.38
4703	26253475.41
4704	26249559.23
4705	26247556.36
4706	26245131.8
4707	26243111.39
4708	26239855.78
4709	26236424.5
4710	26235089.33
4711	26232133.33
4712	26229467.27
4713	26225081.58
4714	26222313.15
4715	26220156.85
4716	26215149.18
4717	26212777.35
4718	26209930.37
4719	26208923.91
4720	26206570.93
4721	26205691.42
4722	26204174.9
4723	26200890.56
4724	26196714.61
4725	26193719.28
4726	26189864.94
4727	26187533.25
4728	26186868.89
4729	26183646.2
4730	26182545.6
4731	26180663.9
4732	26179342.97
4733	26178348.19
4734	26175850.35
4735	26173481.46
4736	26172378.01
4737	26165637.09
4738	26163390.12
4739	26159542.15
4740	26158341.87
4741	26151615.41
4742	26150828.69
4743	26147329.51
4744	26143100.72
4745	26142445.68
4746	26140936.63
4747	26138256.79
4748	26137597.57
4749	26133773.52
4750	26130959.63
4751	26125489.88
4752	26122684.14
4753	26120109.95
4754	26116972.94
4755	26115740.48
4756	26111799.43
4757	26107362.14
4758	26106064.29
4759	26100398.51
4760	26098050.46
4761	26094408.94
4762	26092656.93
4763	26090990.95
4764	26089934.58
4765	26087077.33
4766	26085491.03
4767	26083785.13
4768	26081374.57
4769	26080466.12
4770	26076401.81
4771	26072807.91
4772	26071425.26
4773	26070801.53
4774	26065506.9
4775	26060252.21
4776	26057323.09
4777	26056102.83
4778	26054537.4
4779	26050691.89
4780	26048397.27
4781	26047524.22
4782	26046312.67
4783	26045349.12
4784	26042473.63
4785	26040698.45
